latlong
"(33.98512, -118.40125)"
"(34.10004, -118.2363)"
"(34.07615, -118.29921)"
"(33.99522, -118.27411)"
"(34.09815, -118.32826)"
"(34.06075, -118.20742)"
"(34.06069, -118.49773)"
"(34.03079, -118.27732)"
"(34.02637, -118.27825)"
"(34.19407, -118.44459)"
"(34.08325, -118.37674)"
"(34.04264, -118.55778)"
"(34.10748, -118.3555)"
"(34.08727, -118.43049)"
"(34.07339, -118.38182)"
"(34.07514, -118.25312)"
"(34.11885, -118.18382)"
"(34.13768, -118.3641)"
"(34.02421, -118.28812)"
"(34.08368, -118.34957)"
"(34.09821, -118.35673)"
"(34.10173, -118.34439)"
"(33.98255, -118.32777)"
"(34.10082, -118.33601)"
"(34.03881, -118.2304)"
"(33.98974, -118.4619)"
"(34.0624, -118.23564)"
"(34.08578, -118.34386)"
"(33.98708, -118.27808)"
"(34.06201, -118.4392)"
"(34.05433, -118.30849)"
"(34.04787, -118.24192)"
"(34.06188, -118.30486)"
"(34.0331, -118.26995)"
"(34.03004, -118.2669)"
"(34.09331, -118.33882)"
"(34.09955, -118.32935)"
"(34.04094, -118.44671)"
"(34.04739, -118.24992)"
"(34.10224, -118.32648)"
"(34.10138, -118.33965)"
"(34.02262, -118.29103)"
"(34.07962, -118.49746)"
"(33.94296, -118.24606)"
"(34.07628, -118.35917)"
"(33.81508, -118.3031)"
"(34.04536, -118.24846)"
"(34.01383, -118.34223)"
"(34.04515, -118.26577)"
"(34.0782, -118.37688)"
"(33.74102, -118.28156)"
"(34.03035, -118.38468)"
"(34.02612, -118.19678)"
"(34.09714, -118.32212)"
"(34.04531, -118.25995)"
"(34.18951, -118.50479)"
"(34.09874, -118.32936)"
"(34.26427, -118.3426)"
"(33.95867, -118.39455)"
"(34.02135, -118.28288)"
"(34.06153, -118.30861)"
"(34.09556, -118.25121)"
"(34.14376, -118.46179)"
"(34.05423, -118.24353)"
"(34.07473, -118.16674)"
"(34.07213, -118.4684)"
"(34.15584, -118.47812)"
"(34.01944, -118.28293)"
"(34.08385, -118.36862)"
"(34.05451, -118.25869)"
"(33.78902, -118.29358)"
"(34.15119, -118.45721)"
"(34.10626, -118.40528)"
"(34.11126, -118.33644)"
"(34.04075, -118.26766)"
"(34.11803, -118.29221)"
"(33.99291, -118.47446)"
"(34.03911, -118.25685)"
"(34.08415, -118.36362)"
"(34.04526, -118.26611)"
"(34.05848, -118.44419)"
"(34.04017, -118.23089)"
"(34.10124, -118.4327)"
"(34.20137, -118.41091)"
"(34.04553, -118.41889)"
"(34.20195, -118.56495)"
"(34.18133, -118.5707)"
"(34.07447, -118.3836)"
"(33.73616, -118.29158)"
"(34.17383, -118.63884)"
"(34.16907, -118.61427)"
"(34.04065, -118.2854)"
"(34.04951, -118.27447)"
"(34.06004, -118.32688)"
"(34.05099, -118.25468)"
"(34.05134, -118.25661)"
"(34.06007, -118.44389)"
"(34.08694, -118.47588)"
"(34.0433, -118.25198)"
"(34.10138, -118.33838)"
"(33.98008, -118.40646)"
"(34.22673, -118.4495)"
"(34.05711, -118.34859)"
"(34.04619, -118.55617)"
"(34.04049, -118.25923)"
"(34.06573, -118.23758)"
"(34.10195, -118.42656)"
"(34.11545, -118.40623)"
"(34.04572, -118.20581)"
"(34.08343, -118.44823)"
"(34.0279, -118.28115)"
"(34.02336, -118.28601)"
"(34.06742, -118.47179)"
"(34.05433, -118.30858)"
"(34.03316, -118.37578)"
"(34.07815, -118.43561)"
"(34.04708, -118.29083)"
"(34.01424, -118.28524)"
"(34.10323, -118.33897)"
"(34.07042, -118.38361)"
"(34.05421, -118.38396)"
"(34.1529, -118.3857)"
"(34.03652, -118.21214)"
"(34.04885, -118.34408)"
"(33.94115, -118.25434)"
"(34.05958, -118.3025)"
"(34.05552, -118.24931)"
"(33.9947, -118.45367)"
"(34.04165, -118.26674)"
"(34.10866, -118.27499)"
"(34.179, -118.6002)"
"(34.06121, -118.27968)"
"(34.07172, -118.32861)"
"(34.04505, -118.45126)"
"(34.09755, -118.38834)"
"(34.03784, -118.2317)"
"(34.01866, -118.19917)"
"(34.02094, -118.28463)"
"(34.02655, -118.27805)"
"(34.01842, -118.28508)"
"(34.22137, -118.37924)"
"(34.04019, -118.28793)"
